"","Name","ID","Gender","Age","Country","Genres","Popularity","Followers","URI","spotify_id","name","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","is_single","days_since_release"
"88","Myke Towers","7iK8PXO48WeuP03g8YR51W","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",85,13527025,"spotify:artist:7iK8PXO48WeuP03g8YR51W","7ABLbnD53cQK00mhcaOUVG","LALA",6,2,-2,"PA","2024-01-01",92,"True",197920,"LA VIDA ES UNA","2023-03-23",0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4,FALSE,284
"89","Doja Cat","5cj0lLjcoR7YOSnhnX0Po5","female",24,"US","['dance pop', 'pop']",86,27692820,"spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","56y1jOTK0XSvJzVv9vHQBK","Paint The Town Red",6,0,44,"CA","2024-01-01",86,"True",230480,"Scarlet","2023-09-20",0.864,0.556,2,-7.683,0,0.194,0.255,0.00000385,0.112,0.726,99.974,4,FALSE,103
"90","Jack Harlow","2LIk90788K0zvyj2JJVwkJ","mixed",7,"US","['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",83,3234628,"spotify:artist:2LIk90788K0zvyj2JJVwkJ","4xhsWYTOGcal8zt0J161CU","Lovin On Me",6,0,44,"CH","2024-01-01",95,"True",138411,"Lovin On Me","2023-11-10",0.943,0.558,2,-4.911,1,0.0568,0.0026,0.00000219,0.0937,0.606,104.983,4,TRUE,52
"91","Mrs. GREEN APPLE","4QvgGvpgzgyUOo8Yp8LDm9","mixed",7,"JP","['anime rock', 'j-pop', 'j-rock']",73,3208446,"spotify:artist:4QvgGvpgzgyUOo8Yp8LDm9","5LkmpgQYtwHtuvASgnLBe1","ダンスホール",6,2,8,"JP","2024-01-01",45,"False",203149,"Inferno & More Hits","2023-12-01",0.736,0.695,7,-3.87,1,0.0468,0.0209,0,0.0517,0.784,109.976,4,FALSE,31
"92","Isac Elliot","3aD9K1zaLQ3G7yp9XV5E4D","male",19,"FI","['finnish dance pop', 'finnish hip hop', 'finnish pop']",53,110350,"spotify:artist:3aD9K1zaLQ3G7yp9XV5E4D","6sqPOCugqjcu11jIpnAkaL","Sua Ei Oo",6,0,27,"FI","2024-01-01",61,"False",172275,"Sua Ei Oo","2023-12-14",0.661,0.704,7,-6.409,0,0.0424,0.314,0.000744,0.307,0.458,159.967,4,TRUE,18
"93","Hande Yener","08mjMUUjyTchMHCW7evc3R","female",47,"TR","['turkish pop']",63,1067504,"spotify:artist:08mjMUUjyTchMHCW7evc3R","2rkDwpmqASO9ZmUFjqwrR3","Sopa - Clup Remix",6,3,6,"TR","2024-01-01",70,"False",243439,"Hande'ye Neler Oluyor","2010-04-01",0.615,0.931,0,-5.173,0,0.0325,0.038,0,0.135,0.536,123.992,4,FALSE,5023
"94","fellow fellow","1aEKvjRnbf1laB7DVXFqsG","",0,"","['thai pop']",55,120147,"spotify:artist:1aEKvjRnbf1laB7DVXFqsG","56wDFSIa9Tr7zbEXUVMwjP","ดาวหางฮัลเลย์",6,0,0,"TH","2024-01-01",72,"False",224285,"ดาวหางฮัลเลย์","2023-08-29",0.552,0.608,10,-6.818,1,0.0729,0.642,0,0.0293,0.447,83.976,4,TRUE,125
"95","Tate McRae","45dkTj5sMRSjrmBSBeiHym","female",17,"CA","['alt z', 'pop']",84,4297648,"spotify:artist:45dkTj5sMRSjrmBSBeiHym","3rUGC1vUpkDG9CZFHMur1t","greedy",6,-1,44,"SK","2024-01-01",97,"True",131872,"greedy","2023-09-15",0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1,TRUE,108
"96","Tate McRae","45dkTj5sMRSjrmBSBeiHym","female",17,"CA","['alt z', 'pop']",84,4297648,"spotify:artist:45dkTj5sMRSjrmBSBeiHym","3rUGC1vUpkDG9CZFHMur1t","greedy",6,1,17,"LU","2024-01-01",97,"True",131872,"greedy","2023-09-15",0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1,TRUE,108
"97","Tate McRae","45dkTj5sMRSjrmBSBeiHym","female",17,"CA","['alt z', 'pop']",84,4297648,"spotify:artist:45dkTj5sMRSjrmBSBeiHym","3rUGC1vUpkDG9CZFHMur1t","greedy",6,-1,22,"LT","2024-01-01",97,"True",131872,"greedy","2023-09-15",0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1,TRUE,108
"98","Tate McRae","45dkTj5sMRSjrmBSBeiHym","female",17,"CA","['alt z', 'pop']",84,4297648,"spotify:artist:45dkTj5sMRSjrmBSBeiHym","3rUGC1vUpkDG9CZFHMur1t","greedy",6,1,44,"DE","2024-01-01",97,"True",131872,"greedy","2023-09-15",0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1,TRUE,108
"99","Bolaget","55ZGFvikpNjQHvtTWS5aZF","",0,"","['swedish eurodance', 'swedish pop']",59,107345,"spotify:artist:55ZGFvikpNjQHvtTWS5aZF","6KOzO2mUwSwe8a9GiJAn7X","Kan Inte Gå",6,0,44,"SE","2024-01-01",67,"False",146718,"Kan Inte Gå","2021-12-29",0.721,0.414,11,-9.104,0,0.132,0.219,0,0.164,0.652,144.758,4,TRUE,733
"100","Pedro Suárez-Vértiz","3Azj8v21CQ76AVvjuNv5Vg","male",52,"PE","['peruvian rock']",52,1520536,"spotify:artist:3Azj8v21CQ76AVvjuNv5Vg","76KLnsqCiFEFTEQp2Vaf8R","Cuéntame",6,-2,44,"PE","2024-01-01",61,"False",238693,"(No Existen) Técnicas para Olvidar","1995-01-01",0.569,0.951,4,-7.522,0,0.0733,0.34,0.000491,0.103,0.781,167.495,4,FALSE,10592
"101","DYSTINCT","1cKyknhftNKXCjMBd2hDrG","male",0,"","['belgian hip hop', 'rap belge']",65,321956,"spotify:artist:1cKyknhftNKXCjMBd2hDrG","5XF583kr3Eojotxl6SOKF0","La",6,0,3,"MA","2024-01-01",65,"False",148328,"LAYALI","2023-06-08",0.895,0.464,10,-8.414,0,0.067,0.19,0.0000101,0.0697,0.849,120.039,4,FALSE,207
"102","Nicki Minaj","0hCNtLu0JehylgoiP8L4Gh","female",37,"","['hip pop', 'pop', 'queens hip hop', 'rap']",86,30495805,"spotify:artist:0hCNtLu0JehylgoiP8L4Gh","1a73gcEg6h6Re6hHXoVltJ","FTCU",7,0,29,"US","2024-01-01",85,"True",172137,"Pink Friday 2","2023-12-08",0.928,0.458,11,-6.751,1,0.187,0.0175,0.000446,0.118,0.242,144.995,4,FALSE,24
"103","Taylor Swift","06HL4z0CvFAxyc27GXpf02","female",30,"US","['pop']",100,95859165,"spotify:artist:06HL4z0CvFAxyc27GXpf02","1BxfuPKGuaTgP7aM0Bbdwr","Cruel Summer",7,0,43,"IE","2024-01-01",96,"False",178426,"Lover","2019-08-23",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4,FALSE,1592
"104","Myke Towers","7iK8PXO48WeuP03g8YR51W","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",85,13527025,"spotify:artist:7iK8PXO48WeuP03g8YR51W","7ABLbnD53cQK00mhcaOUVG","LALA",7,1,0,"PY","2024-01-01",92,"True",197920,"LA VIDA ES UNA","2023-03-23",0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4,FALSE,284
"105","Myke Towers","7iK8PXO48WeuP03g8YR51W","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",85,13527025,"spotify:artist:7iK8PXO48WeuP03g8YR51W","7ABLbnD53cQK00mhcaOUVG","LALA",7,0,-3,"PE","2024-01-01",92,"True",197920,"LA VIDA ES UNA","2023-03-23",0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4,FALSE,284
"106","Rauw Alejandro","1mcTU81TzQhprhouKaTkpq","male",0,"PR","['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",86,19801456,"spotify:artist:1mcTU81TzQhprhouKaTkpq","2kz1YOhJiNubjigR1gB1VX","DILUVIO",7,0,-1,"ES","2024-01-01",88,"True",197052,"PLAYA SATURNO","2023-07-07",0.845,0.795,9,-3.502,0,0.0681,0.343,0.0000178,0.224,0.681,94.969,4,FALSE,178
"107","Doja Cat","5cj0lLjcoR7YOSnhnX0Po5","female",24,"US","['dance pop', 'pop']",86,27692820,"spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","56y1jOTK0XSvJzVv9vHQBK","Paint The Town Red",7,0,43,"LV","2024-01-01",86,"True",230480,"Scarlet","2023-09-20",0.864,0.556,2,-7.683,0,0.194,0.255,0.00000385,0.112,0.726,99.974,4,FALSE,103
"108","Jack Harlow","2LIk90788K0zvyj2JJVwkJ","mixed",7,"US","['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",83,3234628,"spotify:artist:2LIk90788K0zvyj2JJVwkJ","4xhsWYTOGcal8zt0J161CU","Lovin On Me",7,3,28,"EE","2024-01-01",95,"True",138411,"Lovin On Me","2023-11-10",0.943,0.558,2,-4.911,1,0.0568,0.0026,0.00000219,0.0937,0.606,104.983,4,TRUE,52
"109","Jack Harlow","2LIk90788K0zvyj2JJVwkJ","mixed",7,"US","['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",83,3234628,"spotify:artist:2LIk90788K0zvyj2JJVwkJ","4xhsWYTOGcal8zt0J161CU","Lovin On Me",7,-2,43,"AT","2024-01-01",95,"True",138411,"Lovin On Me","2023-11-10",0.943,0.558,2,-4.911,1,0.0568,0.0026,0.00000219,0.0937,0.606,104.983,4,TRUE,52
"110","Morgan Wallen","4oUHIQIBe0LHzYfvXNW4QM","male",27,"US","['contemporary country']",85,7884538,"spotify:artist:4oUHIQIBe0LHzYfvXNW4QM","7K3BhSpAxZBznislvUMVtn","Last Night",7,0,43,"CA","2024-01-01",84,"True",163854,"One Thing At A Time","2023-03-03",0.492,0.675,6,-5.456,1,0.0389,0.467,0,0.142,0.478,203.759,4,FALSE,304
"111","Mrs. GREEN APPLE","4QvgGvpgzgyUOo8Yp8LDm9","mixed",7,"JP","['anime rock', 'j-pop', 'j-rock']",73,3208446,"spotify:artist:4QvgGvpgzgyUOo8Yp8LDm9","170XOP1T4MvY9TLTgPw07D","Magic",7,-1,5,"JP","2024-01-01",73,"False",263106,"ANTENNA","2023-07-04",0.671,0.758,7,-3.793,1,0.0474,0.0604,0,0.332,0.537,117.51,4,FALSE,181
"112","Carin Leon","66ihevNkSYNzRAl44dx6jJ","male",0,"MX","['corrido', 'musica mexicana', 'sad sierreno', 'sierreno']",85,9253777,"spotify:artist:66ihevNkSYNzRAl44dx6jJ","25OeKzcqakFPaJlXHPE5lm","Primera Cita",7,0,-2,"NI","2024-01-01",85,"False",186455,"Colmillo De Leche","2023-05-19",0.535,0.395,10,-7.805,1,0.0634,0.597,0.0000678,0.0969,0.488,157.795,3,FALSE,227
"113","Jung Kook","6HaGTQPmzraVmaVxvz6EUc","male",55,"GB","['k-pop']",89,11781452,"spotify:artist:6HaGTQPmzraVmaVxvz6EUc","2KslE17cAJNHTsI2MI0jb2","Standing Next to You",7,0,-1,"KR","2024-01-01",95,"False",206019,"GOLDEN","2023-11-03",0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4,FALSE,59
"114","Noah Kahan","2RQXRUsr4IW1f3mKyKsy4B","male",23,"US","['pov: indie']",83,1747686,"spotify:artist:2RQXRUsr4IW1f3mKyKsy4B","0mflMxspEfB0VbI1kyLiAv","Stick Season",7,-3,27,"NZ","2024-01-01",92,"False",182346,"Stick Season","2022-10-14",0.662,0.488,9,-6.894,1,0.0682,0.782,0,0.102,0.817,117.913,4,TRUE,444
"115","Noah Kahan","2RQXRUsr4IW1f3mKyKsy4B","male",23,"US","['pov: indie']",83,1747686,"spotify:artist:2RQXRUsr4IW1f3mKyKsy4B","0mflMxspEfB0VbI1kyLiAv","Stick Season",7,0,30,"BE","2024-01-01",92,"False",182346,"Stick Season","2022-10-14",0.662,0.488,9,-6.894,1,0.0682,0.782,0,0.102,0.817,117.913,4,TRUE,444
"116","Tate McRae","45dkTj5sMRSjrmBSBeiHym","female",17,"CA","['alt z', 'pop']",84,4297648,"spotify:artist:45dkTj5sMRSjrmBSBeiHym","3rUGC1vUpkDG9CZFHMur1t","greedy",7,1,43,"DK","2024-01-01",97,"True",131872,"greedy","2023-09-15",0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1,TRUE,108
"117","Mesita","2IKdK6PbitvCiXt1t2bPU6","male",0,"US","['rap uruguayo']",65,289511,"spotify:artist:2IKdK6PbitvCiXt1t2bPU6","4sl3IoHskl2Kbdy27gZ4yn","Una Foto",7,0,-2,"UY","2024-01-01",80,"False",122500,"Una Foto","2023-08-15",0.811,0.649,6,-5.089,1,0.111,0.343,0,0.121,0.756,96.076,4,TRUE,139
"118","V","3JsHnjpbhX4SnySpvpa9DK","mixed",0,"","['j-division', 'korean ost']",81,16408001,"spotify:artist:3JsHnjpbhX4SnySpvpa9DK","2N0SPREDYqILVEFSsWF5N5","Love Me Again",7,-1,-1,"VN","2024-01-01",89,"False",182293,"Layover","2023-08-11",0.633,0.607,0,-6.182,0,0.0532,0.183,0.00000138,0.167,0.363,74.029,4,FALSE,143
"119","Robin Zoot","28oxY7ZfDt1BJFf8FVfpEh","mixed",52,"AU","['czech hip hop', 'czsk hip hop']",50,95318,"spotify:artist:28oxY7ZfDt1BJFf8FVfpEh","7Fi6u0busMFneo0kh4x8dB","Givenchy",7,-1,31,"CZ","2024-01-01",60,"True",181224,"Givenchy","2023-06-23",0.775,0.552,9,-8.991,1,0.209,0.549,0.000234,0.098,0.237,98.038,4,TRUE,192
"120","Myke Towers","7iK8PXO48WeuP03g8YR51W","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",85,13527025,"spotify:artist:7iK8PXO48WeuP03g8YR51W","7ABLbnD53cQK00mhcaOUVG","LALA",8,1,5,"VE","2024-01-01",92,"True",197920,"LA VIDA ES UNA","2023-03-23",0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4,FALSE,284
"121","Myke Towers","7iK8PXO48WeuP03g8YR51W","male",26,"PR","['reggaeton', 'trap latino', 'urbano latino']",85,13527025,"spotify:artist:7iK8PXO48WeuP03g8YR51W","7ABLbnD53cQK00mhcaOUVG","LALA",8,0,-1,"EC","2024-01-01",92,"True",197920,"LA VIDA ES UNA","2023-03-23",0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4,FALSE,284
"122","Doja Cat","5cj0lLjcoR7YOSnhnX0Po5","female",24,"US","['dance pop', 'pop']",86,27692820,"spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","5PyDJG7SQRgWXefgexqIge","Agora Hills",8,0,40,"US","2024-01-01",83,"True",265360,"Scarlet","2023-09-20",0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4,FALSE,103
"123","Jack Harlow","2LIk90788K0zvyj2JJVwkJ","mixed",7,"US","['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",83,3234628,"spotify:artist:2LIk90788K0zvyj2JJVwkJ","4xhsWYTOGcal8zt0J161CU","Lovin On Me",8,-1,32,"NL","2024-01-01",95,"True",138411,"Lovin On Me","2023-11-10",0.943,0.558,2,-4.911,1,0.0568,0.0026,0.00000219,0.0937,0.606,104.983,4,TRUE,52
"124","Jack Harlow","2LIk90788K0zvyj2JJVwkJ","mixed",7,"US","['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",83,3234628,"spotify:artist:2LIk90788K0zvyj2JJVwkJ","4xhsWYTOGcal8zt0J161CU","Lovin On Me",8,0,7,"AE","2024-01-01",95,"True",138411,"Lovin On Me","2023-11-10",0.943,0.558,2,-4.911,1,0.0568,0.0026,0.00000219,0.0937,0.606,104.983,4,TRUE,52
"125","Wham!","5lpH0xAS4fVfLkACg9DAuM","mixed",39,"GB","['new romantic', 'new wave pop', 'soft rock']",77,2564883,"spotify:artist:5lpH0xAS4fVfLkACg9DAuM","06qMRF18gwbOYYbnP2du6i","Last Christmas - Single Version",8,3,-6,"LV","2024-01-01",89,"False",265960,"The Singles: Echoes from the Edge of Heaven","2023-07-07",0.733,0.598,2,-8.228,1,0.0278,0.212,0.00000371,0.156,0.935,107.732,4,FALSE,178
"126","Mrs. GREEN APPLE","4QvgGvpgzgyUOo8Yp8LDm9","mixed",7,"JP","['anime rock', 'j-pop', 'j-rock']",73,3208446,"spotify:artist:4QvgGvpgzgyUOo8Yp8LDm9","0teqQ0PYqVDyyXJuPOyMhu","ケセラセラ",8,6,10,"JP","2024-01-01",72,"False",272226,"ANTENNA","2023-07-04",0.756,0.578,6,-4.575,0,0.0327,0.0306,0,0.0534,0.677,115.004,4,FALSE,181
"127","Mert Demir","1Zj4GtouAnxHq4qw7ooLfm","male",24,"","['turkish alt pop']",65,173546,"spotify:artist:1Zj4GtouAnxHq4qw7ooLfm","3auN910HHNYykQo8i9q5J1","Ateşe Düştüm",8,-1,-2,"TR","2024-01-01",80,"False",230161,"Ateşe Düştüm","2023-09-22",0.657,0.372,4,-14.11,0,0.0476,0.835,0.0136,0.0981,0.919,188.011,4,TRUE,101
"128","Olivia Rodrigo","1McMsnEElThX1knmY4oliG","female",17,"US","['pop']",87,30797655,"spotify:artist:1McMsnEElThX1knmY4oliG","1kuGVB7EU95pJObxwvfwKS","vampire",8,0,42,"IE","2024-01-01",92,"True",219724,"GUTS","2023-09-08",0.511,0.532,5,-5.745,1,0.0578,0.177,0,0.291,0.35,138.005,4,FALSE,115
"129","Olivia Rodrigo","1McMsnEElThX1knmY4oliG","female",17,"US","['pop']",87,30797655,"spotify:artist:1McMsnEElThX1knmY4oliG","1kuGVB7EU95pJObxwvfwKS","vampire",8,-1,42,"GB","2024-01-01",92,"True",219724,"GUTS","2023-09-08",0.511,0.532,5,-5.745,1,0.0578,0.177,0,0.291,0.35,138.005,4,FALSE,115
"130","Jung Kook","6HaGTQPmzraVmaVxvz6EUc","male",55,"GB","['k-pop']",89,11781452,"spotify:artist:6HaGTQPmzraVmaVxvz6EUc","2KslE17cAJNHTsI2MI0jb2","Standing Next to You",8,-1,10,"SG","2024-01-01",95,"False",206019,"GOLDEN","2023-11-03",0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4,FALSE,59
"131","Jung Kook","6HaGTQPmzraVmaVxvz6EUc","male",55,"GB","['k-pop']",89,11781452,"spotify:artist:6HaGTQPmzraVmaVxvz6EUc","2KslE17cAJNHTsI2MI0jb2","Standing Next to You",8,0,-1,"SA","2024-01-01",95,"False",206019,"GOLDEN","2023-11-03",0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4,FALSE,59
"132","Viktor Sheen","4cG43cUBRJWWDsRh4SW48i","",0,"","['czech drill', 'czech hip hop', 'czsk hip hop']",65,511953,"spotify:artist:4cG43cUBRJWWDsRh4SW48i","6AMZm12a1B2kpgN7qOA7Cy","Dopamin",8,-1,39,"SK","2024-01-01",65,"True",164000,"Planeta opic","2023-10-13",0.815,0.543,2,-12.522,1,0.258,0.228,0.14,0.0666,0.409,120.048,4,FALSE,80
"133","Tate McRae","45dkTj5sMRSjrmBSBeiHym","female",17,"CA","['alt z', 'pop']",84,4297648,"spotify:artist:45dkTj5sMRSjrmBSBeiHym","3rUGC1vUpkDG9CZFHMur1t","greedy",8,0,5,"FR","2024-01-01",97,"True",131872,"greedy","2023-09-15",0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1,TRUE,108
"134","Emilia","0AqlFI0tz2DsEoJlKSIiT9","female",42,"SE","['pop argentino']",78,2010757,"spotify:artist:0AqlFI0tz2DsEoJlKSIiT9","5f4mOETLngamMDTJnbF9s7","Exclusive.mp3",8,-2,-1,"UY","2024-01-01",82,"False",120600,".mp3","2023-11-03",0.858,0.677,8,-4.294,1,0.118,0.106,0,0.246,0.584,100.046,4,FALSE,59
"135","Babblarna","1aA5OGASCVhznQYm71BMYg","",0,"","['barnmusik']",54,38839,"spotify:artist:1aA5OGASCVhznQYm71BMYg","3GygspQIcYy5OnRiw245Qh","Babblarnas vaggvisa",8,1,42,"SE","2024-01-01",65,"False",334053,"Upp och ner och hit och dit med Babblarna","2023-09-01",0.299,0.234,11,-13.009,1,0.0321,0.828,0.000101,0.0959,0.333,186.369,4,FALSE,122
"136","Ukendt Kunstner","1d5Y2zrhRQ6R0plv652L67","mixed",8,"DK","['danish hip hop', 'danish pop']",55,74569,"spotify:artist:1d5Y2zrhRQ6R0plv652L67","5dNSfOZb6AlEF0Xg6C970o","Uden Dig",8,1,42,"DK","2024-01-01",62,"False",191341,"Dansktop","2023-05-12",0.732,0.737,1,-7.234,0,0.115,0.31,0.000223,0.0906,0.88,163.084,4,FALSE,234
"137","Mesita","2IKdK6PbitvCiXt1t2bPU6","male",0,"US","['rap uruguayo']",65,289511,"spotify:artist:2IKdK6PbitvCiXt1t2bPU6","4sl3IoHskl2Kbdy27gZ4yn","Una Foto",8,-1,0,"AR","2024-01-01",80,"False",122500,"Una Foto","2023-08-15",0.811,0.649,6,-5.089,1,0.111,0.343,0,0.121,0.756,96.076,4,TRUE,139
